"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"108569","2342103","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108572","2342103","","4","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108574","2342103","","6","6.0","82101000","Vegetable oil, NFS","GM","0","NONE","6.0","0",""
"108575","2342103","","7","1.4","2047","Salt, table, iodized","","62579","1 dash","0.56","0",""
"108570","2342103","","2","50.0","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","50.0","0",""
"108571","2342103","","3","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108578","2342104","","3","50.0","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","50.0","0",""
"108576","2342104","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108582","2342104","","7","1.4","2047","Salt, table, iodized","","62579","1 dash","0.56","0",""
"108581","2342104","","6","6.0","82101000","Vegetable oil, NFS","GM","0","NONE","6.0","0",""
"108577","2342104","","2","30.0","6119","Gravy, chicken, canned or bottled, ready-to-serve","GM","0","NONE","30.0","0",""
"108580","2342104","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108579","2342104","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108587","2342105","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108583","2342105","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108585","2342105","","3","10.0","11100000","Milk, NFS","GM","0","NONE","10.0","0",""
"108584","2342105","","2","30.0","6043","Soup, cream of mushroom, canned, condensed","GM","0","NONE","30.0","0",""
"108589","2342105","","7","6.0","82101000","Vegetable oil, NFS","GM","0","NONE","6.0","0",""
"108588","2342105","","6","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108590","2342105","","8","1.0","2047","Salt, table, iodized","","62579","1 dash","0.4","0",""
"108586","2342105","","4","50.0","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","50.0","0",""
"108598","2342106","","8","1.0","2047","Salt, table, iodized","","62579","1 dash","0.4","0",""
"108597","2342106","","7","5.5","82101000","Vegetable oil, NFS","GM","0","NONE","5.5","0",""
"108596","2342106","","6","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108594","2342106","","4","50.0","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","50.0","0",""
"108591","2342106","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108592","2342106","","2","30.0","6043","Soup, cream of mushroom, canned, condensed","GM","0","NONE","30.0","0",""
"108595","2342106","","5","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108593","2342106","","3","10.0","11100000","Milk, NFS","GM","0","NONE","10.0","0",""
"108602","2342107","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108603","2342107","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108601","2342107","","3","50.0","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","50.0","0",""
"108604","2342107","","6","1.0","82101000","Vegetable oil, NFS","GM","0","NONE","1.0","0",""
"108599","2342107","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108600","2342107","","2","30.0","1164","Cheese sauce, prepared from recipe","GM","0","NONE","30.0","0",""
"108605","2342107","","7","1.1","2047","Salt, table, iodized","","62579","1 dash","0.44","0",""
"108612","2342108","","7","1.1","2047","Salt, table, iodized","","62579","1 dash","0.44","0",""
"108610","2342108","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108608","2342108","","3","50.0","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","50.0","0",""
"108606","2342108","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108611","2342108","","6","1.0","82101000","Vegetable oil, NFS","GM","0","NONE","1.0","0",""
"108607","2342108","","2","30.0","1164","Cheese sauce, prepared from recipe","GM","0","NONE","30.0","0",""
"108609","2342108","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108619","2342109","","7","1.25","2047","Salt, table, iodized","","62579","1 dash","0.5","0",""
"108615","2342109","","3","50.0","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","50.0","0",""
"108617","2342109","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108613","2342109","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108616","2342109","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108614","2342109","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0",""
"108618","2342109","","6","7.0","82101000","Vegetable oil, NFS","GM","0","NONE","7.0","0",""
"108626","2342110","","7","1.25","2047","Salt, table, iodized","","62579","1 dash","0.5","0",""
"108624","2342110","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108623","2342110","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108621","2342110","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0",""
"108620","2342110","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108625","2342110","","6","7.0","82101000","Vegetable oil, NFS","GM","0","NONE","7.0","0",""
"108622","2342110","","3","50.0","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","50.0","0",""
"108635","2342111","","9","160.0","11282","Onions, raw","GM","0","NONE","160.0","3456",""
"108636","2342111","","10","70.0","75115000","Mushrooms, raw","GM","0","NONE","70.0","3776",""
"108633","2342111","","7","2.0","14411","Beverages, water, tap, drinking","C","10205","1 cup","474.0","0",""
"108629","2342111","","3","4.0","11352","Potatoes, flesh and skin, raw","","62957","1/2 cup diced","300.0","3309",""
"108628","2342111","","2","165.0","11124","Carrots, raw","GM","0","NONE","165.0","3456",""
"108627","2342111","","1","252.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","252.0","0",""
"108630","2342111","","4","0.75","11143","Celery, raw","C","21000","1 tablespoon","90.0","3776",""
"108634","2342111","","8","3.0","20081","Flour, wheat, all-purpose, enriched, bleached","TB","10205","1 cup","23.438","302",""
"108637","2342111","","11","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0",""
"108632","2342111","","6","0.125","2030","Spices, pepper, black","TS","22000","1 teaspoon","0.263","0",""
"108631","2342111","","5","1.0","2047","Salt, table, iodized","TS","10205","1 cup","6.0","0",""
"108638","2342112","","1","252.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","252.0","0",""
"108646","2342112","","9","160.0","11282","Onions, raw","GM","0","NONE","160.0","3456",""
"108641","2342112","","4","90.0","11143","Celery, raw","GM","0","NONE","90.0","3776",""
"108642","2342112","","5","1.0","2047","Salt, table, iodized","TS","10205","1 cup","6.0","0",""
"108645","2342112","","8","3.0","20081","Flour, wheat, all-purpose, enriched, bleached","TB","10205","1 cup","23.438","302",""
"108647","2342112","","10","70.0","75115000","Mushrooms, raw","GM","0","NONE","70.0","3776",""
"108639","2342112","","2","216.0","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","216.0","0",""
"108648","2342112","","11","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0",""
"108644","2342112","","7","2.0","11531","Tomatoes, red, ripe, canned, packed in tomato juice","C","10205","1 cup","480.0","3751",""
"108643","2342112","","6","0.125","2030","Spices, pepper, black","TS","22000","1 teaspoon","0.263","0",""
"108640","2342112","","3","4.0","11352","Potatoes, flesh and skin, raw","","62957","1/2 cup diced","300.0","3309",""
"108653","2342113","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108651","2342113","","3","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108650","2342113","","2","2.5","82101000","Vegetable oil, NFS","GM","0","NONE","2.5","0",""
"108654","2342113","","6","1.5","2047","Salt, table, iodized","","62579","1 dash","0.6","0",""
"108652","2342113","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108649","2342113","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108656","2342114","","2","2.45","82101000","Vegetable oil, NFS","GM","0","NONE","2.45","0",""
"108658","2342114","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108659","2342114","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108660","2342114","","6","1.55","2047","Salt, table, iodized","","62579","1 dash","0.62","0",""
"108657","2342114","","3","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108655","2342114","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108663","2342115","","3","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108667","2342115","","7","1.3","2047","Salt, table, iodized","","62579","1 dash","0.52","0",""
"108664","2342115","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108661","2342115","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108662","2342115","","2","30.0","6119","Gravy, chicken, canned or bottled, ready-to-serve","GM","0","NONE","30.0","0",""
"108666","2342115","","6","3.5","82101000","Vegetable oil, NFS","GM","0","NONE","3.5","0",""
"108665","2342115","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108673","2342116","","6","3.0","82101000","Vegetable oil, NFS","GM","0","NONE","3.0","0",""
"108668","2342116","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108672","2342116","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108670","2342116","","3","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108671","2342116","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108669","2342116","","2","30.0","6119","Gravy, chicken, canned or bottled, ready-to-serve","GM","0","NONE","30.0","0",""
"108674","2342116","","7","1.4","2047","Salt, table, iodized","","62579","1 dash","0.56","0",""
"108682","2342117","","8","0.9","2047","Salt, table, iodized","","62579","1 dash","0.36","0",""
"108680","2342117","","6","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108678","2342117","","4","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108677","2342117","","3","10.0","11100000","Milk, NFS","GM","0","NONE","10.0","0",""
"108676","2342117","","2","30.0","6043","Soup, cream of mushroom, canned, condensed","GM","0","NONE","30.0","0",""
"108679","2342117","","5","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108675","2342117","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108681","2342117","","7","3.0","82101000","Vegetable oil, NFS","GM","0","NONE","3.0","0",""
"108685","2342118","","3","10.0","11100000","Milk, NFS","GM","0","NONE","10.0","0",""
"108684","2342118","","2","30.0","6043","Soup, cream of mushroom, canned, condensed","GM","0","NONE","30.0","0",""
"108683","2342118","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108690","2342118","","8","1.0","2047","Salt, table, iodized","","62579","1 dash","0.4","0",""
"108686","2342118","","4","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108689","2342118","","7","3.0","82101000","Vegetable oil, NFS","GM","0","NONE","3.0","0",""
"108688","2342118","","6","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108687","2342118","","5","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108696","2342119","","6","4.5","82101000","Vegetable oil, NFS","GM","0","NONE","4.5","0",""
"108694","2342119","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108697","2342119","","7","1.25","2047","Salt, table, iodized","","62579","1 dash","0.5","0",""
"108691","2342119","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108693","2342119","","3","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108692","2342119","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0",""
"108695","2342119","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108700","2342120","","3","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108703","2342120","","6","4.5","82101000","Vegetable oil, NFS","GM","0","NONE","4.5","0",""
"108704","2342120","","7","1.25","2047","Salt, table, iodized","","62579","1 dash","0.5","0",""
"108701","2342120","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108699","2342120","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0",""
"108702","2342120","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108698","2342120","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108706","2342121","","2","5.0","20113","Noodles, chinese, chow mein","WO","0","NONE","141.75","0",""
"108705","2342121","","1","337.5","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","337.5","0",""
"108707","2342121","","3","1.5","36624","Restaurant, Chinese, vegetable chow mein, without meat or noodles","LB","0","NONE","680.4","0",""
"108712","2342122","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108713","2342122","","6","1.1","2047","Salt, table, iodized","","62579","1 dash","0.44","0",""
"108708","2342122","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108710","2342122","","3","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108709","2342122","","2","30.0","1164","Cheese sauce, prepared from recipe","GM","0","NONE","30.0","0",""
"108711","2342122","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108715","2342123","","2","30.0","1164","Cheese sauce, prepared from recipe","GM","0","NONE","30.0","0",""
"108717","2342123","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108714","2342123","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108719","2342123","","6","1.1","2047","Salt, table, iodized","","62579","1 dash","0.44","0",""
"108718","2342123","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108716","2342123","","3","50.0","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50.0","0",""
"108722","2342124","","3","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108720","2342124","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108723","2342124","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108724","2342124","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108721","2342124","","2","3.45","82101000","Vegetable oil, NFS","GM","0","NONE","3.45","0",""
"108725","2342124","","6","1.5","2047","Salt, table, iodized","","62579","1 dash","0.6","0",""
"108730","2342125","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108728","2342125","","3","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108729","2342125","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108727","2342125","","2","3.0","82101000","Vegetable oil, NFS","GM","0","NONE","3.0","0",""
"108731","2342125","","6","1.6","2047","Salt, table, iodized","","62579","1 dash","0.64","0",""
"108726","2342125","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108732","2342126","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108737","2342126","","6","4.5","82101000","Vegetable oil, NFS","GM","0","NONE","4.5","0",""
"108735","2342126","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108733","2342126","","2","30.0","6119","Gravy, chicken, canned or bottled, ready-to-serve","GM","0","NONE","30.0","0",""
"108734","2342126","","3","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108738","2342126","","7","1.4","2047","Salt, table, iodized","","62579","1 dash","0.56","0",""
"108736","2342126","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108741","2342127","","3","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108742","2342127","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108744","2342127","","6","4.25","82101000","Vegetable oil, NFS","GM","0","NONE","4.25","0",""
"108740","2342127","","2","30.0","6119","Gravy, chicken, canned or bottled, ready-to-serve","GM","0","NONE","30.0","0",""
"108739","2342127","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108745","2342127","","7","1.4","2047","Salt, table, iodized","","62579","1 dash","0.56","0",""
"108743","2342127","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108749","2342128","","4","0.3333","6119","Gravy, chicken, canned or bottled, ready-to-serve","C","10205","1 cup","79.992","0",""
"108751","2342128","","6","0.75","2047","Salt, table, iodized","GM","0","NONE","0.75","0",""
"108748","2342128","","3","100.0","5324","Chicken patty, frozen, cooked","GM","0","NONE","100.0","0",""
"108747","2342128","","2","82.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","82.0","0",""
"108750","2342128","","5","12.0","1042","Cheese, pasteurized process, American, vitamin D fortified","GM","0","NONE","12.0","0",""
"108746","2342128","","1","0.5","58163310","Flavored rice mixture","C","10205","1 cup","109.0","0",""
"108757","2342129","","6","48.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","48.0","3785",""
"108756","2342129","","5","1.0","11283","Onions, cooked, boiled, drained, without salt","","61238","1 medium","125.0","0",""
"108761","2342129","","10","1.0","11125","Carrots, cooked, boiled, drained, without salt","C","21000","1 tablespoon","155.2","0",""
"108760","2342129","","9","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","158.0","0",""
"108752","2342129","","1","0.75","24102070","Chicken, NS as to part, rotisserie, skin not eaten","LB","0","NONE","340.2","0",""
"108759","2342129","","8","0.5","6194","Soup, chicken broth, ready-to-serve","C","10205","1 cup","120.0","0",""
"108754","2342129","","3","2.0","11215","Garlic, raw","TB","10205","1 cup","16.875","0",""
"108758","2342129","","7","31.875","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","31.875","0",""
"108755","2342129","","4","1.0","11216","Ginger root, raw","TB","22000","1 teaspoon","6.0","0",""
"108762","2342129","","11","156.0","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","156.0","0",""
"108753","2342129","","2","0.25","82101000","Vegetable oil, NFS","C","10205","1 cup","56.0","0",""
"108772","2342130","","10","1.0","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","C","21000","1 tablespoon","136.0","0",""
"108764","2342130","","2","0.25","82101000","Vegetable oil, NFS","C","10205","1 cup","56.0","0",""
"108771","2342130","","9","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","158.0","0",""
"108767","2342130","","5","1.0","11283","Onions, cooked, boiled, drained, without salt","","61238","1 medium","125.0","0",""
"108768","2342130","","6","48.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","48.0","3785",""
"108769","2342130","","7","31.875","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","31.875","0",""
"108770","2342130","","8","0.5","6194","Soup, chicken broth, ready-to-serve","C","10205","1 cup","120.0","0",""
"108763","2342130","","1","0.75","24102070","Chicken, NS as to part, rotisserie, skin not eaten","LB","0","NONE","340.2","0",""
"108766","2342130","","4","1.0","11216","Ginger root, raw","TB","22000","1 teaspoon","6.0","0",""
"108774","2342130","","12","51.995","99997515","Mushrooms, cooked, as ingredient","GM","0","NONE","51.995","0",""
"108773","2342130","","11","83.0","99997545","Green beans, cooked, as ingredient","GM","0","NONE","83.0","0",""
"108765","2342130","","3","2.0","11215","Garlic, raw","TB","10205","1 cup","16.875","0",""
"108781","2342131","","7","4.0","82101000","Vegetable oil, NFS","GM","0","NONE","4.0","0",""
"108782","2342131","","8","1.0","2047","Salt, table, iodized","","62579","1 dash","0.4","0",""
"108778","2342131","","4","30.0","6043","Soup, cream of mushroom, canned, condensed","GM","0","NONE","30.0","0",""
"108780","2342131","","6","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108776","2342131","","2","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108775","2342131","","1","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108779","2342131","","5","10.0","11100000","Milk, NFS","GM","0","NONE","10.0","0",""
"108777","2342131","","3","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108785","2342132","","3","10.0","11100000","Milk, NFS","GM","0","NONE","10.0","0",""
"108787","2342132","","5","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108788","2342132","","6","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108786","2342132","","4","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108783","2342132","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108784","2342132","","2","30.0","6043","Soup, cream of mushroom, canned, condensed","GM","0","NONE","30.0","0",""
"108790","2342132","","8","1.0","2047","Salt, table, iodized","","62579","1 dash","0.4","0",""
"108789","2342132","","7","3.5","82101000","Vegetable oil, NFS","GM","0","NONE","3.5","0",""
"108794","2342133","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108792","2342133","","2","30.0","1164","Cheese sauce, prepared from recipe","GM","0","NONE","30.0","0",""
"108796","2342133","","6","1.1","2047","Salt, table, iodized","","62579","1 dash","0.44","0",""
"108795","2342133","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108793","2342133","","3","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108791","2342133","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108800","2342134","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108799","2342134","","3","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108802","2342134","","6","1.1","2047","Salt, table, iodized","","62579","1 dash","0.44","0",""
"108797","2342134","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108798","2342134","","2","30.0","1164","Cheese sauce, prepared from recipe","GM","0","NONE","30.0","0",""
"108801","2342134","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108806","2342135","","4","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108807","2342135","","5","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108809","2342135","","7","1.25","2047","Salt, table, iodized","","62579","1 dash","0.5","0",""
"108803","2342135","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108808","2342135","","6","5.0","82101000","Vegetable oil, NFS","GM","0","NONE","5.0","0",""
"108804","2342135","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0",""
"108805","2342135","","3","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108816","2342136","","7","1.25","2047","Salt, table, iodized","","62579","1 dash","0.5","0",""
"108811","2342136","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0",""
"108810","2342136","","1","15.0","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","15.0","0",""
"108814","2342136","","5","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0",""
"108813","2342136","","4","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0",""
"108815","2342136","","6","5.0","82101000","Vegetable oil, NFS","GM","0","NONE","5.0","0",""
"108812","2342136","","3","50.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","50.0","0",""
"108818","2342137","","2","5.0","14411","Beverages, water, tap, drinking","GM","0","NONE","5.0","0",""
"108817","2342137","","1","35.0","18335","Pie crust, standard-type, frozen, ready-to-bake, enriched, baked","GM","0","NONE","35.0","0",""
"108823","2342137","","7","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"108820","2342137","","4","10.0","99997310","Carrots, cooked, as ingredient","GM","0","NONE","10.0","0",""
"108822","2342137","","6","20.0","13411000","White sauce or gravy","GM","0","NONE","20.0","0",""
"108821","2342137","","5","10.0","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0",""
